,TOTUSJH,TOTUSJZ,SAVNCPP,USFLUX,ABSNJZH,TOTPOT,SIZE_ACR,NACR,MEANPOT,SIZE,MEANJZH,SHRGT45,MEANSHR,MEANJZD,MEANALP,MEANGBT,MEANGAM,MEANGBZ,MEANGBH,R_VALUE,T_REC,DATE
hmi.sharp_cea_720s[377][2011.02.19_04:48:00_TAI],2877.894,47023970000000.0,18980760000000.0,3.972859e+22,471.337,6.265044e+23,806.466858,9388,8647.706,4552.740723,0.00864061,24.457,33.38,-0.04391664,0.0177934,81.333,39.791,90.126,46.609,4.685,2011.02.19_04:48:00_TAI,15024.2
hmi.sharp_cea_720s[377][2011.02.19_05:00:00_TAI],2870.151,46254280000000.0,21524180000000.0,3.972278e+22,473.857,6.230717e+23,793.77301,9240,8671.86,4532.924805,0.00875874,24.559,33.366,-0.03407859,0.01778242,81.7,39.807,90.34,47.038,4.715,2011.02.19_05:00:00_TAI,15024.208333333334
hmi.sharp_cea_720s[377][2011.02.19_05:12:00_TAI],2841.536,46182450000000.0,21853340000000.0,3.984626e+22,490.03,6.27224e+23,802.376587,9340,8684.544,4511.177734,0.00901123,24.636,33.365,-0.03744711,0.01833612,82.006,39.873,91.022,46.982,4.733,2011.02.19_05:12:00_TAI,15024.216666666667
hmi.sharp_cea_720s[377][2011.02.19_05:24:00_TAI],2854.636,46651260000000.0,20263030000000.0,4.007394e+22,471.158,6.278761e+23,793.027649,9231,8673.795,4491.675781,0.00864415,24.852,33.512,-0.0439028,0.01751053,82.625,39.803,91.339,47.062,4.699,2011.02.19_05:24:00_TAI,15024.225
hmi.sharp_cea_720s[377][2011.02.19_05:36:00_TAI],2866.824,46447710000000.0,22036140000000.0,3.995753e+22,483.677,6.288054e+23,790.808044,9205,8797.518,4470.191895,0.00898694,24.816,33.404,-0.08010208,0.01788798,83.523,39.854,92.486,47.46,4.704,2011.02.19_05:36:00_TAI,15024.233333333334
hmi.sharp_cea_720s[377][2011.02.19_05:48:00_TAI],2888.768,46567180000000.0,20934000000000.0,3.969101e+22,476.817,6.248118e+23,780.336731,9083,8914.735,4450.574219,0.00903559,25.105,33.565,-0.08683064,0.01765165,85.113,39.765,94.38,48.236,4.723,2011.02.19_05:48:00_TAI,15024.241666666667
hmi.sharp_cea_720s[377][2011.02.19_06:00:00_TAI],2814.627,45066900000000.0,17341670000000.0,3.933499e+22,419.249,6.22418e+23,770.901245,8973,9040.58,4427.376953,0.00808737,24.724,33.252,-0.05644107,0.01560084,85.135,39.657,93.44,48.209,4.749,2011.02.19_06:00:00_TAI,15024.25
hmi.sharp_cea_720s[377][2011.02.19_06:12:00_TAI],2801.442,44487710000000.0,17176720000000.0,3.880473e+22,398.997,6.225065e+23,766.877014,8926,9230.423,4404.258789,0.00785706,25.312,33.445,-0.12449728,0.01495237,85.759,39.926,94.123,48.551,4.747,2011.02.19_06:12:00_TAI,15024.258333333333
hmi.sharp_cea_720s[377][2011.02.19_06:24:00_TAI],2727.374,43585570000000.0,16816320000000.0,3.8293e+22,385.857,6.210741e+23,762.33313,8873,9319.107,4381.375,0.00768915,25.507,33.46,-0.0191178,0.01468356,85.37,40.098,94.254,47.973,4.719,2011.02.19_06:24:00_TAI,15024.266666666666
hmi.sharp_cea_720s[377][2011.02.19_06:36:00_TAI],2680.947,42650800000000.0,13672510000000.0,3.800088e+22,332.689,6.180566e+23,759.16272,8836,9357.18,4357.539062,0.00668909,25.44,33.385,-0.08905928,0.01278437,84.994,40.015,94.435,47.641,4.757,2011.02.19_06:36:00_TAI,15024.275
hmi.sharp_cea_720s[377][2011.02.19_06:48:00_TAI],2671.296,42918710000000.0,10218410000000.0,3.791549e+22,248.803,6.220316e+23,752.296753,8756,9368.386,4331.806641,0.00497696,25.288,33.269,-0.0278942,0.00962809,84.379,40.033,93.893,47.973,4.721,2011.02.19_06:48:00_TAI,15024.283333333333
hmi.sharp_cea_720s[377][2011.02.19_07:00:00_TAI],2667.4,42036580000000.0,10404530000000.0,3.784279e+22,263.995,6.205768e+23,756.513123,8805,9382.692,4306.668945,0.0053009,25.27,33.184,-0.06816039,0.01022375,83.529,40.055,93.342,47.271,4.713,2011.02.19_07:00:00_TAI,15024.291666666666
hmi.sharp_cea_720s[377][2011.02.19_07:12:00_TAI],2587.017,41445520000000.0,15136190000000.0,3.770803e+22,406.829,6.206727e+23,752.394348,8757,9369.47,4280.666016,0.00815615,25.128,33.16,-0.01460034,0.0158863,82.907,40.197,92.616,47.272,4.736,2011.02.19_07:12:00_TAI,15024.3
hmi.sharp_cea_720s[377][2011.02.19_07:24:00_TAI],2628.095,41681770000000.0,9162461000000.0,3.786247e+22,193.608,6.200513e+23,745.270203,8674,9311.925,4256.047852,0.00386143,25.068,32.967,0.00569168,0.00754141,82.972,40.059,93.038,46.914,4.741,2011.02.19_07:24:00_TAI,15024.308333333332
hmi.sharp_cea_720s[377][2011.02.19_07:36:00_TAI],2571.957,41956570000000.0,13038050000000.0,3.80561e+22,329.288,6.277511e+23,742.95343,8647,9272.038,4229.430176,0.00645941,25.481,33.16,0.00048524,0.01291852,81.901,40.243,92.437,46.501,4.733,2011.02.19_07:36:00_TAI,15024.316666666668
hmi.sharp_cea_720s[377][2011.02.19_07:48:00_TAI],2575.676,42498990000000.0,7368718000000.0,3.807571e+22,226.078,6.325038e+23,746.22052,8685,9251.32,4203.751953,0.00439149,25.679,33.1,-0.02021211,0.00889621,81.193,40.415,91.918,46.344,4.742,2011.02.19_07:48:00_TAI,15024.325
hmi.sharp_cea_720s[377][2011.02.19_08:00:00_TAI],2639.856,42503080000000.0,7168711000000.0,3.838875e+22,211.456,6.340132e+23,743.901611,8658,9203.316,4178.152832,0.00407657,25.518,32.89,-0.0935753,0.00829008,81.381,40.264,92.239,46.517,4.748,2011.02.19_08:00:00_TAI,15024.333333333334
hmi.sharp_cea_720s[377][2011.02.19_08:12:00_TAI],2596.507,41502480000000.0,8191819000000.0,3.866772e+22,193.814,6.438374e+23,742.529785,8642,9277.249,4150.502441,0.00370886,26.044,33.192,-0.05004817,0.00754091,80.185,40.428,90.237,46.141,4.753,2011.02.19_08:12:00_TAI,15024.341666666667
hmi.sharp_cea_720s[377][2011.02.19_08:24:00_TAI],2660.324,43418570000000.0,9329582000000.0,3.881399e+22,235.556,6.496582e+23,739.693298,8609,9245.592,4123.345215,0.00445201,25.946,33.157,-0.02076423,0.00918774,80.776,40.401,91.441,46.264,4.753,2011.02.19_08:24:00_TAI,15024.35
hmi.sharp_cea_720s[377][2011.02.19_08:36:00_TAI],2631.537,42468650000000.0,10772980000000.0,3.89225e+22,234.238,6.542527e+23,735.137329,8556,9310.271,4097.299316,0.00442678,26.082,33.363,-0.01359196,0.00909177,80.319,40.554,90.253,46.067,4.765,2011.02.19_08:36:00_TAI,15024.358333333334
hmi.sharp_cea_720s[377][2011.02.19_08:48:00_TAI],2643.3,42134170000000.0,13484570000000.0,3.895009e+22,234.062,6.403735e+23,732.212891,8522,9112.251,4071.419922,0.00442319,25.856,33.3,-0.00960097,0.00906908,80.095,40.572,89.545,45.776,4.728,2011.02.19_08:48:00_TAI,15024.366666666667
hmi.sharp_cea_720s[377][2011.02.19_09:00:00_TAI],2702.099,42411220000000.0,12603640000000.0,3.920483e+22,292.374,6.482029e+23,724.478882,8432,9198.106,4045.808838,0.00551004,25.375,32.881,-0.02360879,0.01128987,79.972,40.229,89.853,45.615,4.714,2011.02.19_09:00:00_TAI,15024.375
hmi.sharp_cea_720s[377][2011.02.19_09:12:00_TAI],2695.675,42396760000000.0,13894160000000.0,3.928516e+22,276.13,6.469441e+23,721.810303,8401,9206.791,4016.997803,0.00521886,25.163,32.892,-0.07248498,0.01064578,79.623,40.061,89.382,45.365,4.743,2011.02.19_09:12:00_TAI,15024.383333333333
hmi.sharp_cea_720s[377][2011.02.19_09:24:00_TAI],2732.308,42623540000000.0,10907410000000.0,3.937493e+22,243.915,6.405432e+23,715.102661,8323,9205.12,3991.704346,0.00465522,25.11,32.852,-0.05799071,0.00932936,81.224,39.977,90.724,45.9,4.739,2011.02.19_09:24:00_TAI,15024.391666666666
hmi.sharp_cea_720s[377][2011.02.19_09:36:00_TAI],2703.768,42041980000000.0,7996931000000.0,3.923347e+22,157.496,6.310867e+23,709.77179,8261,9183.854,3967.882812,0.00304387,25.107,32.872,-0.08031137,0.00601835,81.13,39.859,89.75,45.855,4.749,2011.02.19_09:36:00_TAI,15024.4
hmi.sharp_cea_720s[377][2011.02.19_09:48:00_TAI],2678.86,41692860000000.0,12350130000000.0,3.879683e+22,249.873,6.296664e+23,705.81189,8215,9261.086,3942.236572,0.00488081,25.498,33.194,-0.10748336,0.00963006,81.8,39.895,91.327,45.834,4.731,2011.02.19_09:48:00_TAI,15024.408333333333
hmi.sharp_cea_720s[377][2011.02.19_10:00:00_TAI],2680.959,41162710000000.0,11316140000000.0,3.852707e+22,240.855,6.284984e+23,702.796387,8180,9343.926,3916.414551,0.00475575,25.717,33.168,-0.08156845,0.00931906,81.421,40.086,91.072,45.923,4.731,2011.02.19_10:00:00_TAI,15024.416666666666
hmi.sharp_cea_720s[377][2011.02.19_10:12:00_TAI],2654.676,40349470000000.0,10939650000000.0,3.803974e+22,243.097,6.23067e+23,694.370239,8082,9428.673,3890.861816,0.00488568,26.433,33.537,-0.09768705,0.00946451,82.174,40.272,91.374,45.812,4.741,2011.02.19_10:12:00_TAI,15024.425
hmi.sharp_cea_720s[377][2011.02.19_10:24:00_TAI],2677.536,40527670000000.0,12373370000000.0,3.78962e+22,242.629,6.171663e+23,687.401306,8001,9442.231,3865.203857,0.00492989,25.971,33.335,-0.08186391,0.00944813,82.027,40.107,90.881,45.764,4.715,2011.02.19_10:24:00_TAI,15024.433333333332
hmi.sharp_cea_720s[377][2011.02.19_10:36:00_TAI],2696.774,41432460000000.0,13188110000000.0,3.747238e+22,306.416,6.223961e+23,688.249878,8011,9646.107,3839.456787,0.00630705,26.383,33.526,-0.11423162,0.01206729,83.115,40.216,93.328,46.533,4.724,2011.02.19_10:36:00_TAI,15024.441666666668
hmi.sharp_cea_720s[377][2011.02.19_10:48:00_TAI],2663.365,40779220000000.0,10793070000000.0,3.707148e+22,258.049,6.245275e+23,686.093628,7986,9760.708,3808.566895,0.00535615,26.817,33.515,-0.09315805,0.0102729,82.731,40.479,92.976,46.647,4.735,2011.02.19_10:48:00_TAI,15024.45
hmi.sharp_cea_720s[377][2011.02.19_11:00:00_TAI],2629.3,40269830000000.0,11665100000000.0,3.666801e+22,251.712,6.236653e+23,681.700317,7935,9872.85,3781.01001,0.00529185,26.952,33.496,-0.11412815,0.01011356,82.618,40.562,93.138,46.611,4.718,2011.02.19_11:00:00_TAI,15024.458333333334
hmi.sharp_cea_720s[377][2011.02.19_11:12:00_TAI],2592.397,39817570000000.0,13348400000000.0,3.615194e+22,255.787,6.252089e+23,674.471619,7851,10019.67,3752.591309,0.00544414,27.373,33.977,-0.10962902,0.01040105,81.992,40.961,91.363,46.644,4.739,2011.02.19_11:12:00_TAI,15024.466666666667
hmi.sharp_cea_720s[377][2011.02.19_11:24:00_TAI],2561.844,39163470000000.0,10030160000000.0,3.615961e+22,185.395,6.120421e+23,664.582092,7736,9802.398,3721.178711,0.00394356,27.142,33.78,-0.12928328,0.0075381,81.237,41.053,90.399,46.102,4.714,2011.02.19_11:24:00_TAI,15024.475
hmi.sharp_cea_720s[377][2011.02.19_11:36:00_TAI],2543.35,38827210000000.0,10365530000000.0,3.596003e+22,213.5,6.113897e+23,660.187744,7685,9864.548,3693.958984,0.00457477,27.311,33.817,-0.13702732,0.00871896,80.781,41.179,90.561,46.166,4.727,2011.02.19_11:36:00_TAI,15024.483333333334
hmi.sharp_cea_720s[377][2011.02.19_11:48:00_TAI],2544.714,38781420000000.0,10513740000000.0,3.599723e+22,227.863,6.149972e+23,661.806458,7704,9865.466,3665.706787,0.00485435,27.079,33.77,-0.16225882,0.00931288,80.916,41.273,90.412,46.186,4.732,2011.02.19_11:48:00_TAI,15024.491666666667
hmi.sharp_cea_720s[377][2011.02.19_12:00:00_TAI],2559.466,38847950000000.0,10333900000000.0,3.585317e+22,242.959,6.129421e+23,652.259888,7593,9850.964,3637.725342,0.00518588,27.683,34.023,-0.12917954,0.00997472,81.346,41.354,91.244,46.394,4.715,2011.02.19_12:00:00_TAI,15024.5
hmi.sharp_cea_720s[377][2011.02.19_12:12:00_TAI],2495.152,38330980000000.0,10123990000000.0,3.59513e+22,191.501,5.999991e+23,653.877869,7612,9570.232,3610.501953,0.0040567,27.436,33.922,-0.09687337,0.00786779,80.233,41.396,90.394,45.839,4.74,2011.02.19_12:12:00_TAI,15024.508333333333
hmi.sharp_cea_720s[377][2011.02.19_12:24:00_TAI],2556.74,39474060000000.0,10877560000000.0,3.580068e+22,238.101,6.033866e+23,646.736267,7529,9747.743,3581.573975,0.00510837,27.498,34.015,-0.10209863,0.0098028,81.852,41.032,93.135,47.024,4.706,2011.02.19_12:24:00_TAI,15024.516666666666
hmi.sharp_cea_720s[377][2011.02.19_12:36:00_TAI],2563.529,38216800000000.0,11006530000000.0,3.595893e+22,233.954,6.071706e+23,642.426758,7479,9682.366,3552.115967,0.00495467,27.381,33.765,-0.16202639,0.00962794,80.796,41.259,92.589,45.789,4.709,2011.02.19_12:36:00_TAI,15024.525
hmi.sharp_cea_720s[377][2011.02.19_12:48:00_TAI],2528.241,37686390000000.0,9780425000000.0,3.581625e+22,198.23,6.108798e+23,639.317261,7443,9770.482,3521.183838,0.00421093,27.596,33.968,-0.13214716,0.00819593,80.234,41.534,91.413,45.166,4.727,2011.02.19_12:48:00_TAI,15024.533333333333
hmi.sharp_cea_720s[377][2011.02.19_13:00:00_TAI],2464.813,37708910000000.0,8316702000000.0,3.585827e+22,167.551,6.013258e+23,629.08606,7324,9523.011,3491.925781,0.00352404,27.993,34.024,-0.15451987,0.00693864,78.642,41.829,88.779,44.675,4.711,2011.02.19_13:00:00_TAI,15024.541666666666
hmi.sharp_cea_720s[377][2011.02.19_13:12:00_TAI],2509.277,37290370000000.0,9054317000000.0,3.556609e+22,159.426,6.091621e+23,619.880859,7217,9776.444,3470.027344,0.00339812,28.296,34.212,-0.17859402,0.00665491,79.914,41.92,91.691,44.889,4.698,2011.02.19_13:12:00_TAI,15024.55
hmi.sharp_cea_720s[377][2011.02.19_13:24:00_TAI],2486.832,37282290000000.0,8990923000000.0,3.563608e+22,184.03,6.102653e+23,616.514038,7178,9734.808,3446.226074,0.0038987,28.483,34.299,-0.18171911,0.00767494,79.725,41.949,90.808,44.971,4.715,2011.02.19_13:24:00_TAI,15024.558333333332
hmi.sharp_cea_720s[377][2011.02.19_13:36:00_TAI],2443.993,36823920000000.0,9511541000000.0,3.551958e+22,199.486,6.107484e+23,616.244202,7175,9755.53,3424.084717,0.00423178,28.805,34.453,-0.12867716,0.0083504,79.454,41.932,89.965,44.38,4.732,2011.02.19_13:36:00_TAI,15024.566666666668
hmi.sharp_cea_720s[377][2011.02.19_13:48:00_TAI],2423.389,36357740000000.0,8943221000000.0,3.53783e+22,208.165,6.010652e+23,604.379761,7037,9710.448,3401.944336,0.00446638,27.894,34.167,-0.15413837,0.00873519,79.326,41.702,89.775,44.236,4.714,2011.02.19_13:48:00_TAI,15024.575
hmi.sharp_cea_720s[377][2011.02.19_14:00:00_TAI],2444.818,36166790000000.0,8498912000000.0,3.552836e+22,167.569,5.92954e+23,597.921814,6962,9578.381,3377.803223,0.00359491,27.427,33.815,-0.13509259,0.0070101,78.081,41.478,87.848,43.718,4.702,2011.02.19_14:00:00_TAI,15024.583333333334
hmi.sharp_cea_720s[377][2011.02.19_14:12:00_TAI],2487.918,36826970000000.0,6798134000000.0,3.560395e+22,98.214,5.926446e+23,596.619568,6947,9446.724,3356.854736,0.00207918,27.537,33.871,-0.17613079,0.00411556,77.775,41.815,87.605,43.756,4.739,2011.02.19_14:12:00_TAI,15024.591666666667
hmi.sharp_cea_720s[377][2011.02.19_14:24:00_TAI],2458.575,36721670000000.0,6692862000000.0,3.576209e+22,146.329,5.907443e+23,590.76825,6879,9391.185,3333.602295,0.00308945,27.604,33.84,-0.15739687,0.00611369,77.505,41.655,87.323,43.804,4.724,2011.02.19_14:24:00_TAI,15024.6
hmi.sharp_cea_720s[377][2011.02.19_14:36:00_TAI],2471.945,37055180000000.0,5707834000000.0,3.567927e+22,128.77,5.90922e+23,586.546631,6830,9423.851,3309.222412,0.00272737,27.406,33.884,-0.16008857,0.00539087,77.656,41.458,87.661,43.436,4.746,2011.02.19_14:36:00_TAI,15024.608333333334
hmi.sharp_cea_720s[377][2011.02.19_14:48:00_TAI],2509.245,37551600000000.0,5626475000000.0,3.554611e+22,145.371,6.035372e+23,583.014832,6789,9647.104,3287.949219,0.00308597,28.275,34.324,-0.10713355,0.00611395,79.115,41.97,91.417,43.765,4.737,2011.02.19_14:48:00_TAI,15024.616666666667
hmi.sharp_cea_720s[377][2011.02.19_15:00:00_TAI],2496.014,37163070000000.0,5693718000000.0,3.551809e+22,125.497,5.906961e+23,583.858337,6799,9409.486,3262.616455,0.00265496,28.494,34.47,-0.18227611,0.00526622,78.506,42.065,89.523,43.361,4.717,2011.02.19_15:00:00_TAI,15024.625
hmi.sharp_cea_720s[377][2011.02.19_15:12:00_TAI],2496.966,36891500000000.0,5966730000000.0,3.569894e+22,102.029,5.952327e+23,578.69342,6739,9420.374,3239.188721,0.00214459,28.496,34.439,-0.11584551,0.00426537,78.333,42.053,89.093,42.733,4.68,2011.02.19_15:12:00_TAI,15024.633333333333
hmi.sharp_cea_720s[377][2011.02.19_15:24:00_TAI],2506.32,37595810000000.0,4596717000000.0,3.549649e+22,109.914,6.05973e+23,570.354065,6642,9664.904,3215.519043,0.00232819,28.584,34.611,-0.15598935,0.00464357,78.733,42.018,90.861,43.447,4.694,2011.02.19_15:24:00_TAI,15024.641666666666
hmi.sharp_cea_720s[377][2011.02.19_15:36:00_TAI],2472.726,37007290000000.0,4712079000000.0,3.561715e+22,70.607,5.987019e+23,562.700073,6553,9494.436,3193.299561,0.00148702,28.91,34.725,-0.11125933,0.00297007,78.196,42.0,89.057,43.378,4.716,2011.02.19_15:36:00_TAI,15024.65
hmi.sharp_cea_720s[377][2011.02.19_15:48:00_TAI],2451.098,37015090000000.0,7877327000000.0,3.542599e+22,147.748,5.929487e+23,566.982422,6603,9504.688,3169.880859,0.00314524,29.235,34.83,-0.11768577,0.00621167,78.468,42.076,89.364,43.393,4.716,2011.02.19_15:48:00_TAI,15024.658333333333
hmi.sharp_cea_720s[377][2011.02.19_16:00:00_TAI],2489.753,37242810000000.0,4804642000000.0,3.578922e+22,82.099,5.856842e+23,562.766541,6554,9306.421,3148.452881,0.00173248,28.613,34.439,-0.11629884,0.00342482,77.742,41.914,87.772,43.004,4.724,2011.02.19_16:00:00_TAI,15024.666666666666
hmi.sharp_cea_720s[377][2011.02.19_16:12:00_TAI],2515.605,37344010000000.0,4705860000000.0,3.591336e+22,109.833,5.912972e+23,560.178223,6524,9409.909,3124.942871,0.00232135,28.274,34.29,-0.15318444,0.00456857,77.729,41.55,88.299,43.198,4.732,2011.02.19_16:12:00_TAI,15024.675
hmi.sharp_cea_720s[377][2011.02.19_16:24:00_TAI],2499.275,37350620000000.0,5525470000000.0,3.618152e+22,117.497,5.889409e+23,561.800049,6543,9325.107,3101.448975,0.00247076,28.139,34.153,-0.13168043,0.00483863,76.91,41.399,87.144,42.745,4.743,2011.02.19_16:24:00_TAI,15024.683333333332
hmi.sharp_cea_720s[377][2011.02.19_16:36:00_TAI],2500.019,37149740000000.0,4519476000000.0,3.658677e+22,43.693,5.834472e+23,555.353577,6468,9078.903,3078.572021,0.00090294,27.278,33.788,-0.1315906,0.00178758,76.613,41.368,86.173,42.111,4.759,2011.02.19_16:36:00_TAI,15024.691666666668
hmi.sharp_cea_720s[377][2011.02.19_16:48:00_TAI],2541.054,37720550000000.0,6240733000000.0,3.655753e+22,109.525,5.97236e+23,546.327698,6363,9194.098,3056.189453,0.00223932,28.334,34.181,-0.17313127,0.00450449,77.027,41.703,88.431,42.167,4.753,2011.02.19_16:48:00_TAI,15024.7
hmi.sharp_cea_720s[377][2011.02.19_17:00:00_TAI],2565.052,38379400000000.0,5199786000000.0,3.665618e+22,113.924,6.014352e+23,537.133118,6256,9223.48,3033.394043,0.00232033,28.58,34.515,-0.13694687,0.00467414,77.262,41.833,89.152,42.247,4.731,2011.02.19_17:00:00_TAI,15024.708333333334
hmi.sharp_cea_720s[377][2011.02.19_17:12:00_TAI],2581.802,38250880000000.0,5040541000000.0,3.689051e+22,156.333,6.027153e+23,532.406128,6201,9135.753,3009.154785,0.00314698,28.524,34.395,-0.07217494,0.00638134,76.631,41.994,88.393,42.468,4.734,2011.02.19_17:12:00_TAI,15024.716666666667
hmi.sharp_cea_720s[377][2011.02.19_17:24:00_TAI],2571.365,38256610000000.0,5682630000000.0,3.695684e+22,139.429,6.038094e+23,534.460388,6225,9075.428,2985.68042,0.00278317,28.69,34.444,-0.0670533,0.00570405,76.391,42.158,88.273,42.163,4.742,2011.02.19_17:24:00_TAI,15024.725
hmi.sharp_cea_720s[377][2011.02.19_17:36:00_TAI],2603.02,38791050000000.0,6125203000000.0,3.714905e+22,172.446,6.044045e+23,528.442749,6155,9015.625,2961.940918,0.00341619,28.366,34.494,-0.06373896,0.00703706,75.304,41.924,87.06,42.352,4.716,2011.02.19_17:36:00_TAI,15024.733333333334
hmi.sharp_cea_720s[377][2011.02.19_17:48:00_TAI],2575.131,38268580000000.0,5170982000000.0,3.73633e+22,202.458,6.034146e+23,516.162598,6012,8913.807,2939.774414,0.00397187,27.946,34.226,-0.075828,0.00824021,74.597,41.746,86.298,41.682,4.7,2011.02.19_17:48:00_TAI,15024.741666666667
hmi.sharp_cea_720s[377][2011.02.19_18:00:00_TAI],2565.172,38009110000000.0,4881737000000.0,3.737941e+22,172.218,6.00922e+23,511.522278,5958,8889.539,2916.741699,0.00338353,27.18,33.871,-0.06258325,0.00701938,74.557,41.569,86.664,41.655,4.693,2011.02.19_18:00:00_TAI,15024.75
hmi.sharp_cea_720s[377][2011.02.19_18:12:00_TAI],2535.793,37809020000000.0,4957925000000.0,3.689915e+22,190.652,6.093494e+23,510.31485,5944,9050.659,2893.272461,0.00376091,28.422,34.509,-0.01608855,0.00787726,73.959,42.299,86.478,42.018,4.685,2011.02.19_18:12:00_TAI,15024.758333333333
hmi.sharp_cea_720s[377][2011.02.19_18:24:00_TAI],2553.493,38187070000000.0,4145900000000.0,3.676312e+22,157.144,6.195156e+23,507.049683,5906,9156.324,2870.763184,0.00308445,28.728,34.74,0.01161637,0.00654307,73.668,42.615,86.177,42.031,4.685,2011.02.19_18:24:00_TAI,15024.766666666666
hmi.sharp_cea_720s[377][2011.02.19_18:36:00_TAI],2537.024,37494020000000.0,1102278000000.0,3.689076e+22,44.755,6.058565e+23,499.837982,5822,9017.455,2846.724121,0.00088468,27.88,34.238,-0.0424077,0.00185336,74.619,42.094,87.673,42.019,4.687,2011.02.19_18:36:00_TAI,15024.775
hmi.sharp_cea_720s[377][2011.02.19_18:48:00_TAI],2616.088,38582700000000.0,3952804000000.0,3.644095e+22,141.417,6.299737e+23,492.623047,5738,9461.505,2825.499756,0.00282072,28.325,34.684,-0.05026615,0.00591904,76.61,42.283,92.304,42.913,4.685,2011.02.19_18:48:00_TAI,15024.783333333333
hmi.sharp_cea_720s[377][2011.02.19_19:00:00_TAI],2564.848,37830820000000.0,2875161000000.0,3.618502e+22,86.625,6.344855e+23,497.945312,5800,9647.611,2802.401855,0.00174929,28.471,34.572,-0.0177684,0.0036354,78.17,42.326,94.403,42.997,4.667,2011.02.19_19:00:00_TAI,15024.791666666666
hmi.sharp_cea_720s[377][2011.02.19_19:12:00_TAI],2532.283,37018340000000.0,2087946000000.0,3.616031e+22,0.625,6.12086e+23,493.309357,5746,9406.743,2782.141113,-1.275e-05,27.896,34.451,-0.0151714,-2.605e-05,75.063,42.042,88.743,42.407,4.693,2011.02.19_19:12:00_TAI,15024.8
hmi.sharp_cea_720s[377][2011.02.19_19:24:00_TAI],2577.852,37593710000000.0,4199025000000.0,3.58918e+22,49.059,6.099287e+23,485.66925,5657,9385.851,2760.682373,-0.00100265,28.215,34.614,-0.08004689,-0.0020666,75.131,42.478,89.112,41.935,4.684,2011.02.19_19:24:00_TAI,15024.808333333332
hmi.sharp_cea_720s[377][2011.02.19_19:36:00_TAI],2541.409,37066650000000.0,1124915000000.0,3.575539e+22,15.462,6.028669e+23,485.670746,5657,9377.6,2736.82373,-0.00031942,27.993,34.494,-0.02544064,-0.00064916,75.748,42.36,89.951,42.271,4.663,2011.02.19_19:36:00_TAI,15024.816666666668
